region_code,region_name,sido,type,issuer,rank,quadrant,N,R,A,E,resource,NEAR_A,R_KCCI,R3_integratedCare,E3,E3b,IC_total,IC_per10k,IC_special
34050,서산시,충남,시,True,129,III,40.16642172285709,20.28994867476873,45.22581077459126,34.61217009988865,33.375976516416216,63.29276565498768,29.054676362709788,7.142857142857142,45.95219820463893,45.0,25,1.43,6
35570,고창군,전북,군,True,130,I,49.79351043972559,17.56488299163335,38.28029092256735,58.66320130203644,38.16945840541238,63.27270318554959,22.13194784319844,10.714285714285714,83.60305874094445,60.0,31,6.08,5
38520,함안군,경남,군,True,131,IV,46.23594778427326,25.75513214192728,43.6374337797102,39.04896302539671,36.14717631567806,63.02920242354144,23.877601188926413,28.57142857142857,34.597792012271846,25.0,61,10.17,10
38510,의령군,경남,군,True,132,III,45.07034807416335,19.453640410935733,43.6374337797102,43.09389193089257,35.3949887071795,62.85981467009783,25.67670227219448,10.11904761904762,58.867365445247,25.0,30,12.0,19
21020,서구,부산,구,False,133,I,53.79829891918684,33.00851522163028,46.95658000536049,39.06790097636821,39.67766540111966,62.77851594152624,30.014192036050453,37.5,37.81339805317848,30.0,76,7.45,0
38090,거제시,경남,시,True,134,III,39.82615512630056,18.65176144371444,47.055079067274185,32.15566574806276,32.62083541968379,62.70775785653352,23.94341193000025,10.714285714285714,31.98007486264816,25.0,31,1.32,0
36670,진도군,전남,군,True,135,I,52.1155219398642,21.694382188859663,39.17314806542449,55.03371684056906,38.63374903161774,62.57598806168564,21.87158936238515,21.428571428571427,91.36359651232362,60.0,49,17.5,14
35530,무주군,전북,군,True,136,IV,47.31736597783406,13.154730546390368,38.28029092256735,56.8602953402089,36.09843893638888,62.439755947471845,19.146773132872838,4.166666666666666,72.78562296997919,60.0,20,8.7,9
32570,화천군,강원,군,True,137,IV,47.534447396924,29.26219921573237,40.06600520828163,39.24241607408258,36.190206832698856,62.42298313423686,28.13541139129997,30.952380952380956,68.09883094800043,55.0,65,28.26,8
21140,수영구,부산,구,False,138,IV,49.023034920512494,25.31871544816486,49.770838917180384,35.65332717896068,36.91429384810197,62.40277638784572,25.134367016782704,25.59523809523809,28.60462125424126,30.0,56,3.33,0
21090,해운대구,부산,구,False,139,I,51.86928932033076,25.379198809862334,53.570088448137234,35.66799149000156,38.20575958266704,62.27111492250167,26.028823413262625,24.404761904761905,27.867591278879708,30.0,54,1.42,0
38540,고성군,경남,군,True,140,IV,46.04009942439543,19.599264984207828,43.6374337797102,42.4943114285793,35.24367006416578,62.22362035196807,22.74480671971146,14.88095238095238,55.2698824313674,25.0,38,8.09,14
21070,남구,부산,구,True,141,IV,49.4009514419597,20.919688384617487,51.9753417314393,37.73231973443445,36.87578328349708,62.17530756251723,24.548686990235492,15.476190476190476,28.88185506319123,30.0,39,1.52,0
